f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26
163.0797275	153.0014772	12	2	2	0.2	8.763720712	3.889803295	1.83543338	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	12.03
184.0847922	171.9908919	13	5	2	0.5	9.725910653	3.570993436	1.864445646	0	1	0	1	0	0	0	1	0	5	2	1	0	0	0	1	78.35
153.1517496	134.003074	11	1	1	0.8	8.793457944	2.632554054	2.062149952	0	0	0	1	0	0	1	0	1	1	2	1	0	0	0	1	26.02
133.1266777	117.0014772	9	2	4	1	8.89	4.739275168	4.396970849	0	0	0	2	0	0	0	0	0	1	2	0	0	0	0	2	26.02
189.0112046	179.9407794	11	3	1	0.25	8.852936803	3.437837266	1.669965858	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
148.0748963	140.012296	11	4	2	0.142857143	7.437181136	3.486527788	2.195463737	1	1	0	0	0	0	0	0	0	4	2	1	0	0	0	0	74.78
185.0064215	176.9438213	11	4	3	0.142857143	8.595238095	4.3928	2.541617122	1	1	0	1	0	0	0	0	0	2	2	1	0	0	0	1	35.25
137.084064	125.9979886	10	2	1	0.375	7.061731844	3.202642772	1.722990669	0	0	0	0	0	0	1	0	1	2	1	1	0	0	0	0	29.1
157.1266777	141.0014772	11	2	1	0.777777778	8.724073377	3.350882708	1.803726718	0	0	0	2	0	1	1	0	1	1	2	1	0	1	0	0	26.02
217.0425048	203.9407794	13	3	3	0.4	10.83836991	4.847120716	2.599275173	1	1	0	1	0	0	0	0	0	1	1	1	0	0	0	0	12.03
123.0684139	113.9979886	9	2	0	0.285714286	6.075786164	2.485264261	1.192502757	0	0	0	0	0	0	1	0	1	2	2	1	0	0	0	0	43.09
179.1310142	161.9979886	13	2	4	0.454545455	10.06347245	4.873486821	2.738896611	1	1	0	0	0	0	0	0	0	2	1	1	0	0	0	0	21.26
193.0658271	180.9719267	13	2	0	0.272727273	8.639539202	3.425626338	1.703403664	1	1	0	1	0	0	0	0	1	1	1	2	0	0	0	0	12.03
149.1016059	135.9998804	10	3	2	1	7.921832994	2.455758659	1.904405453	0	0	0	1	0	1	1	0	1	1	2	1	0	1	0	0	26.02
177.132906	159.9998804	12	3	2	1	9.904602369	3.68806234	3.052359621	0	0	0	1	0	1	1	0	1	1	2	1	0	1	0	0	26.02
163.1172559	147.9998804	11	3	1	1	8.912421442	3.052359621	2.399451829	0	0	0	1	0	1	1	0	1	1	2	1	0	1	0	0	26.02
148.1034195	131.978219	9	3	5	1	9.27	6.390918984	4.753675937	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	29.26
153.0612204	141.975145	10	2	1	0.25	7.634931794	3.638148057	1.753984477	0	0	0	1	0	0	1	0	1	1	2	1	0	0	0	1	26.02
150.1156984	136.006148	11	2	2	0.333333333	8.238619329	4.109203336	2.032782293	0	0	0	1	0	0	1	0	1	2	4	1	0	0	0	1	52.04
140.1313485	124.006148	10	2	1	1	6.619056743	1.954404708	0.662849633	0	0	0	1	0	1	1	0	2	2	2	2	1	2	1	0	29.26
205.1102787	189.9929032	15	3	2	0.416666667	10.17743771	4.026264151	1.876719946	1	1	0	1	0	0	1	0	1	3	2	2	0	0	0	1	52.32
195.1423278	177.0014772	14	2	2	0.5	11.18627765	3.696137507	2.322944774	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
124.0969518	112.006148	13	2	3	0.142857143	2.708944457	2.506090257	1.206147642	1	1	0	0	0	0	0	0	0	2	4	1	0	0	0	0	52.04
150.1156984	136.006148	11	2	0	0.666666667	8.288135427	3.061389047	2.059006627	0	0	0	1	0	1	1	0	1	2	2	1	0	1	0	1	49.81
190.0376257	181.9750254	12	5	2	0.142857143	9.438105727	3.840137826	1.936031524	1	1	0	1	0	0	0	0	0	2	3	1	0	0	0	0	38.05
163.1360995	146.003074	12	1	2	0.454545455	9.269445438	3.72297052	2.081148017	1	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	3.24
207.1081705	189.975145	14	2	3	0.333333333	11.18627765	5.105899261	3.109531753	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
176.0408193	167.978219	12	3	1	0	8.694339623	3.838754325	1.802641893	1	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	49.81
157.0294416	148.9668413	10	3	2	0.142857143	7.377874865	3.441331416	1.898367836	1	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	35.25
175.0564053	163.9703299	11	3	2	0.5	8.75380863	3.37089302	2.637343664	0	0	0	0	0	0	1	0	1	1	2	1	0	0	0	0	26.02
175.0564053	163.9703299	11	3	2	0.5	8.75380863	3.37089302	2.637343664	0	0	0	1	0	0	1	0	1	1	2	1	0	0	0	1	26.02
150.1156984	136.006148	11	2	1	0.333333333	8.080200401	2.925955903	1.713300856	1	1	0	1	0	0	0	0	0	2	4	1	0	0	0	0	52.04
140.1313485	124.006148	10	2	1	0.875	7.73384216	3.149583818	1.566978157	0	0	0	2	0	1	1	0	1	2	3	1	0	1	0	2	49.87
126.1156984	112.006148	9	2	0	0.714285714	6.617647059	2.87414966	1.452	0	0	0	1	0	1	1	0	1	2	4	1	0	1	0	1	52.04
154.1106131	140.0010626	11	3	3	0.625	8.268328417	3.528920697	1.802966292	0	1	0	1	0	0	0	1	0	3	1	1	0	0	0	1	38.06
198.0826841	183.9731336	13	4	3	0.333333333	10.37136697	4.504872698	2.618550263	1	1	0	2	0	0	0	0	0	3	3	1	0	0	0	2	55.12
152.1313485	136.006148	11	2	2	0.555555556	8.179206349	4.062325337	2.295868737	0	0	0	0	0	0	1	0	1	2	3	1	0	0	0	0	38.05
182.0691422	171.9908919	13	5	2	0.125	9.497642419	3.881724413	2.17237674	1	1	0	1	0	0	0	0	0	5	5	1	0	0	0	0	98.57
242.9894907	232.9112403	13	4	1	0.333333333	8.840568693	3.554934193	1.513190728	1	1	0	0	0	0	0	0	1	3	2	2	0	0	0	0	41.49
148.1000484	136.006148	11	2	2	0.111111111	7.66460251	3.661016511	2.003374144	1	1	0	0	0	0	0	0	0	2	3	1	0	0	0	0	38.05
154.1469986	136.006148	11	2	1	1	7.562989055	2.204951884	1.08752609	0	0	0	2	2	1	1	0	2	2	3	2	1	2	0	0	38.05
234.9808178	226.9182175	12	4	2	0.25	9.606805556	3.958277181	1.813662658	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	1	26.02
155.105862	142.0041366	11	4	1	0.571428571	8.070300903	2.542526482	0.99097144	0	1	0	0	0	0	0	1	0	4	2	1	0	0	0	0	52.95
169.1215121	154.0041366	12	4	3	0.625	9.061157703	3.579616026	1.29572317	0	1	0	0	0	0	0	1	0	4	2	1	0	0	0	0	53.07
165.090212	154.0041366	12	4	3	0.25	8.674517958	3.82419954	1.793315271	1	1	0	0	0	0	0	0	0	4	4	1	0	0	0	0	81.47
149.1204495	134.003074	11	1	2	0.4	8.278231827	4.140518333	2.353634969	0	0	0	1	0	0	1	0	1	1	2	1	0	0	0	1	26.02
175.0200197	167.9652445	11	4	2	0.142857143	8.298039216	3.550321396	1.817283951	1	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	35.25
164.1313485	148.006148	12	2	1	0.5	9.200009001	3.232933926	1.640736015	0	1	0	1	0	0	0	1	0	2	2	1	0	0	0	1	38.91
150.1156984	136.006148	11	2	1	0.444444444	8.208911968	3.009581149	2.017105668	0	1	0	1	0	0	0	1	0	2	2	1	0	0	0	1	38.91
150.1156984	136.006148	11	2	1	0.444444444	8.208911968	3.009581149	1.573104449	0	1	0	1	0	0	0	1	0	2	2	1	0	0	0	1	38.91
164.1313485	148.006148	12	2	1	0.5	9.200009001	3.232933926	1.344570625	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	38.91
178.1469986	160.006148	13	2	1	0.545454545	10.19257638	3.462417782	1.726437743	0	1	0	1	0	0	0	1	0	2	2	1	0	0	0	1	38.91
164.1313485	148.006148	12	2	1	0.5	9.200009001	3.232933926	1.640736015	0	1	0	1	0	0	0	1	0	2	2	1	0	0	0	1	38.91
164.1313485	148.006148	12	2	1	0.5	9.200009001	3.232933926	1.481616972	0	1	0	1	0	0	0	1	0	2	2	1	0	0	0	1	38.91
150.1156984	136.006148	11	2	1	0.444444444	8.208911968	3.009581149	1.573104449	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	38.91
189.0377216	176.9438212	11	4	2	0.571428571	8.981827365	3.52541638	2.438386266	0	1	0	2	0	0	0	1	0	2	2	1	0	0	0	2	35.25
173.042807	160.9489066	10	3	1	0.571428571	8.189108028	2.996670139	1.570828976	0	1	0	2	0	0	0	1	0	1	2	1	0	0	0	2	26.02
112.1000484	100.006148	8	2	1	0.666666667	5.476239782	1.690949721	0.782158208	0	0	0	0	0	0	0	0	1	2	2	1	1	1	0	0	29.26
151.1360995	134.003074	11	1	2	0.6	8.535785441	3.722702664	2.506013919	0	0	0	1	0	0	1	0	1	1	2	1	0	0	0	1	26.02
139.0455703	129.975145	9	2	2	0.142857143	6.361359223	2.688486328	1.326900337	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	12.03
134.0843983	124.006148	10	2	2	0.125	6.805074799	3.011779445	1.345015863	0	1	0	0	0	0	0	1	0	2	1	1	0	0	0	0	24.92
173.1204495	158.003074	13	1	1	0.333333333	8.51523239	3.346339286	1.399124209	1	1	0	1	0	0	1	0	1	1	1	2	0	0	0	1	12.03
153.0612204	141.975145	10	2	2	0.5	6.375268807	2.364326722	1.089421218	0	1	0	1	0	1	1	1	1	1	2	2	0	1	0	0	26.02
215.0877054	199.9703299	14	3	3	0.454545455	11.47462687	4.759877127	2.962860438	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	0	26.02
213.0720553	199.9703299	14	3	3	0.454545455	9.936265432	3.872318339	2.251851852	1	1	0	1	0	1	1	0	1	1	2	2	0	1	0	0	26.02
166.1218464	152.012296	12	4	1	1	7.895428006	3.333917172	1.401379543	0	0	0	3	0	1	1	0	2	4	1	2	1	2	0	0	60.79
163.1360995	146.003074	12	1	2	0.454545455	9.269445438	3.72297052	1.858495572	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	1	26.02
134.0731649	123.9949146	10	1	1	0.111111111	6.874155251	3.06288415	1.377495897	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	20.23
187.1127773	168.9719267	12	2	2	0.8	10.07340284	4.289747614	2.238901268	0	0	0	2	0	0	1	0	1	1	2	1	0	0	0	2	26.02
186.0559907	174.9699153	12	4	2	0.375	9.289285714	3.736703601	1.678081597	0	1	0	0	0	0	0	1	0	3	2	1	0	0	0	0	48.14
184.1939488	160.006148	13	2	1	1	10.99739938	3.970811473	2.956112321	0	0	0	1	0	0	0	0	1	2	2	1	1	1	0	1	29.26
184.1939488	160.006148	13	2	1	1	10.99739938	3.970811473	2.956112321	0	0	0	1	0	0	0	0	1	2	2	1	1	1	0	0	29.26
164.1125049	150.0029544	11	4	1	1	8.872764378	3.027707306	2.102394132	0	0	0	1	0	0	0	0	1	2	2	1	1	1	0	1	29.26
172.0403406	162.9699153	11	4	1	0.285714286	8.298039216	3.067883356	1.612114657	0	1	0	0	0	0	0	1	0	3	3	1	0	0	0	0	58.88
149.1204495	134.003074	11	1	2	0.4	8.278231827	3.054898793	1.807734037	0	0	0	1	0	0	1	0	1	1	2	1	0	0	0	0	26.02
124.1000484	112.006148	9	2	2	0.571428571	6.489474313	3.406176676	1.976325829	0	0	0	1	0	0	0	0	1	2	1	1	0	0	0	1	24.39
138.1156984	124.006148	10	2	2	0.5	7.506382979	3.539427516	1.688037425	0	0	0	1	0	0	1	0	1	2	4	1	0	0	0	1	52.04
161.1204495	146.003074	12	1	2	0.272727273	8.852936803	3.955680097	2.123807364	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	12.03
290.0279965	274.910621	13	3	4	0.4	10.78867821	5.442312389	3.954052716	1	1	0	0	0	0	0	0	0	2	1	1	0	0	0	0	15.27
193.1102787	177.9929032	14	3	3	0.272727273	10.44090615	4.045744017	1.815381287	1	1	0	0	0	0	0	0	0	3	2	1	0	0	0	0	44.48
139.1360995	122.003074	10	1	0	1	6.656627418	2.536710801	1.072642205	0	0	0	3	0	2	2	0	2	1	2	2	0	2	0	1	26.02
240.0123464	226.910621	9	3	0	1	7.753626943	3.72981359	2.818431911	0	0	0	1	0	0	0	0	1	2	2	1	1	1	0	1	29.26
202.0064536	193.9438534	12	4	1	0.375	8.295578501	2.589010591	1.421328087	0	1	0	0	0	1	1	1	1	2	2	2	0	1	0	0	38.91
140.1313485	124.006148	10	2	1	1	6.619056743	2.207644251	0.866590672	0	0	0	3	0	1	1	0	2	2	2	2	1	2	0	2	29.26
169.0658271	156.9719267	11	2	1	0.333333333	8.565510984	3.244738766	1.549021308	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
157.1020361	140.9768356	10	2	1	0.75	8.228716683	3.500438216	2.070071192	0	0	0	1	0	0	1	0	1	1	2	1	0	0	0	0	26.02
151.1286737	134.003074	12	1	3	0.4	6.863561561	3.536050576	2.053752129	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
156.0386713	149.9917211	11	3	1	0	7.723950104	2.698130761	1.548321647	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	20.23
167.050177	156.9719267	11	2	2	0.111111111	8.149502488	3.443652471	1.98588371	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	1	26.02
189.0378981	176.9439977	11	3	4	0.5	9.041324201	4.752581953	2.813681614	0	1	0	0	0	0	0	1	0	1	2	1	0	0	0	0	26.02
239.0309615	224.9214111	13	2	4	0.272727273	10.48064516	5.199122955	3.327070947	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	0	26.02
169.0656506	156.9717503	11	3	3	0.25	8.506061479	4.321535173	2.175808965	1	1	0	1	0	0	0	0	0	2	1	1	0	0	0	1	21.26
175.1127773	156.9719267	11	2	1	1	9.338888889	3.321242604	2.344517958	0	0	0	2	0	1	1	0	1	1	2	1	0	1	0	2	26.02
233.0374194	219.935694	14	4	2	0.4	11.63374631	3.970626959	2.322389708	1	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	35.25
209.0738049	191.9407794	12	3	1	1	10.61974482	3.729645642	2.273717381	0	0	0	2	0	1	1	0	1	1	2	1	0	1	0	2	26.02
211.1127773	192.9719267	14	2	2	0.5	11.54423905	3.915232923	2.490294081	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
193.1033554	175.9703299	12	3	1	1	10.26210181	3.505497016	2.106642379	0	0	0	3	0	1	1	0	1	1	2	1	0	1	0	3	26.02
197.0971272	180.9719267	13	2	2	0.454545455	10.55019246	3.685725526	2.454865433	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
219.0622617	200.9214111	11	2	1	1	9.527412587	3.442237732	2.445076382	0	0	0	2	0	1	1	0	1	1	2	1	0	1	0	2	26.02
252.0123464	238.910621	10	3	1	1	7.307223379	2.317768781	0.986739617	0	0	0	0	0	2	2	0	2	2	3	2	0	2	1	0	38.05
151.1360995	134.003074	11	1	0	0.8	7.354540142	2.978591424	1.342185349	0	0	0	3	0	1	2	0	2	1	2	2	0	1	0	3	26.02
154.1469986	136.006148	11	2	2	0.777777778	8.595238095	3.76611797	2.224245578	0	0	0	0	0	1	1	0	1	2	4	1	0	1	0	0	52.04
140.0749765	131.0045512	10	3	2	0.285714286	7.150619469	3.269363579	1.510397832	0	1	0	0	0	0	0	1	0	2	1	1	0	0	0	0	24.92
154.0906266	143.0045512	11	3	2	0.375	8.139601594	3.436571192	1.980697148	0	1	0	0	0	0	0	1	0	2	1	1	0	0	0	0	24.92
181.1266777	165.0014772	13	2	3	0.454545455	10.19257638	4.375475831	2.524814285	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
185.1164267	169.9990512	13	5	3	0.75	9.984033613	3.740446763	1.976577917	0	1	0	1	0	0	0	1	0	5	1	1	0	0	0	1	60.06
155.105862	142.0041366	11	4	4	0.571428571	8.070300903	3.976681281	2.232878989	0	1	0	0	0	0	0	1	0	4	2	1	0	0	0	0	49.94
140.1182239	126.0086734	10	3	1	0.857142857	6.160248408	2.580198847	1.011150929	0	0	0	0	0	0	0	0	2	3	1	2	1	1	0	0	18.28
209.0122195	202.9652693	13	6	1	0.142857143	10.20250825	3.46856171	2.529989321	1	1	0	1	0	0	0	0	0	2	2	1	0	0	0	1	43.09
246.9857973	236.907547	10	2	2	0.25	8.010908174	3.930132099	1.95199328	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
153.1517496	134.003074	11	1	0	1	7.600932428	2.779864721	1.436491026	0	0	0	1	0	1	1	0	2	1	1	2	1	2	1	1	12.03
167.1673997	146.003074	12	1	0	1	8.553468983	3.370672566	1.392841603	0	0	0	1	0	1	1	0	2	1	1	2	1	2	1	1	12.03
219.940288	213.8933378	10	4	1	0.166666667	7.981214575	3.323790749	1.684601688	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	38.91
179.1310142	161.9979886	13	2	4	0.454545455	10.06347245	4.873486821	2.457890875	1	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	35.25
146.0972851	130.9799096	9	3	0	1	7.456951872	3.501623358	2.613618545	0	0	0	2	0	0	0	0	1	2	2	1	1	1	0	2	29.26
174.1156984	160.006148	13	2	2	0.363636364	9.755689803	4.063304552	2.072974188	1	1	0	1	0	0	0	0	0	2	2	1	0	0	0	0	49.81
191.0313334	182.9687331	12	4	1	0.25	9.418261253	3.372028523	1.732638413	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	0	26.02
218.1030831	205.0013577	15	5	3	0.4	12.00178751	4.633026826	3.21189682	1	1	0	1	0	0	0	0	0	2	4	1	0	0	0	0	52.04
232.0534038	217.9438534	14	4	4	0.4	11.7928863	5.564355895	3.137167305	1	1	0	1	0	0	0	0	0	2	3	1	0	0	0	0	38.05
180.045426	170.9750007	12	3	1	0.222222222	9.051240876	3.572828505	1.760035714	1	1	0	1	0	0	0	0	0	2	2	1	0	0	0	0	49.81
184.0767261	170.9750007	12	3	3	0.333333333	9.517489064	4.454254544	2.48251405	1	1	0	1	0	0	0	0	0	2	4	1	0	0	0	0	52.04
198.0923762	182.9750007	13	3	4	0.4	10.51045052	5.222554673	3.345606364	1	1	0	1	0	0	0	0	0	2	3	1	0	0	0	0	38.05
236.0936613	223.9997609	16	6	3	0.4	12.92729475	4.796725348	2.926901438	1	1	0	1	0	0	0	0	0	2	4	1	0	0	0	0	52.04
235.0984123	221.9966869	16	5	2	0.454545455	12.96711409	4.410859823	2.723228634	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	0	26.02
184.0767261	170.9750007	12	3	3	0.333333333	9.517489064	4.454254544	2.48251405	1	1	0	1	0	0	0	0	0	2	4	1	0	0	0	0	52.04
233.0374194	219.935694	14	4	3	0.4	11.7928863	4.985751698	2.609158897	1	1	0	2	0	0	0	0	0	2	2	1	0	0	0	0	35.25
216.0829543	201.9734039	14	4	4	0.4	11.4348503	5.292680669	2.941320128	1	1	0	1	0	0	0	0	0	2	3	1	0	0	0	0	38.05
217.0669699	203.9652445	14	4	4	0.4	11.4348503	5.292680669	2.941320128	1	1	0	1	0	0	0	0	0	2	2	1	0	0	0	0	35.25
237.0776769	225.9916015	16	6	3	0.4	12.92729475	4.796725348	2.926901438	1	1	0	1	0	0	0	0	0	2	2	1	0	0	0	0	35.25
233.0374194	219.935694	14	4	3	0.4	11.7928863	4.985751698	2.609158897	1	1	0	2	0	0	0	0	0	2	2	1	0	0	0	0	35.25
232.0534038	217.9438534	14	4	4	0.4	11.7928863	5.564355895	3.137167305	1	1	0	1	0	0	0	0	0	2	3	1	0	0	0	0	38.05
216.0829543	201.9734039	14	4	4	0.4	11.4348503	5.292680669	2.941320128	1	1	0	1	0	0	0	0	0	2	3	1	0	0	0	1	38.05
177.1517496	158.003074	13	1	3	0.5	10.26210181	4.425683221	2.561120193	1	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	3.24
177.1517496	158.003074	13	1	3	0.5	10.26210181	4.425683221	2.561120193	1	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	3.24
197.1415788	177.9929032	14	3	1	0.909090909	9.965190556	3.227788294	1.922746931	0	0	0	4	0	2	2	0	2	3	2	2	0	2	0	2	52.32
210.0559907	198.9699153	14	4	3	0.3	9.49330387	3.983630249	1.737789595	1	2	0	1	0	0	0	1	0	3	2	2	0	0	0	1	52.05
183.0450916	172.9668413	12	3	2	0.222222222	9.229766607	3.695545861	1.840434815	1	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	43.09
183.0450916	172.9668413	12	3	3	0.222222222	9.229766607	4.236737215	2.061452681	1	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	43.09
203.0513199	191.9652445	13	4	3	0.333333333	10.44090615	4.555449573	2.655335018	1	1	0	1	0	0	0	0	0	2	3	1	0	0	0	0	46.25
187.0808704	175.9947951	13	4	3	0.333333333	10.08333333	4.296875	2.468144044	1	1	0	1	0	0	0	0	0	2	3	1	0	0	0	0	46.25
187.0808704	175.9947951	13	4	3	0.333333333	10.08333333	4.296875	2.468144044	1	1	0	1	0	0	0	0	0	2	3	1	0	0	0	1	46.25
183.0859558	171.9998804	13	3	3	0.2	9.864889643	4.14078301	2.356224225	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	0	26.02
109.0891494	98.003074	8	1	2	0.714285714	4.56669309	1.159800735	0.360070348	0	0	0	2	0	1	2	0	2	1	2	2	0	1	0	1	26.02
161.1204495	146.003074	12	1	0	0.454545455	7.809851624	2.906610388	1.248608264	1	1	0	2	0	0	1	0	1	1	2	2	0	0	0	2	26.02
141.0112046	131.9407794	7	3	2	1	7.54	3.53064934	6.54	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	1	26.02
127.0633285	117.9929032	9	3	1	0.333333333	6.32195122	3.269943289	1.871280277	0	0	0	0	0	0	0	0	1	3	2	1	0	0	0	0	44.48
124.1000484	112.006148	9	2	2	0.571428571	6.489474313	3.406176676	1.976325829	0	0	0	0	0	0	0	0	1	2	2	1	0	0	0	0	38.38
167.0863861	152.9768356	11	2	3	0.333333333	8.704250707	4.480221826	2.607307593	1	1	0	2	0	0	0	0	0	1	1	1	0	0	0	1	12.03
162.0905463	152.012296	12	4	3	0.25	8.426805421	4.258390589	2.179518551	1	1	0	1	0	0	0	0	0	4	1	1	0	0	0	0	60.79
167.050177	156.9719267	11	2	2	0.111111111	8.307943193	3.557462323	2.069530025	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
111.0684139	101.9979886	8	2	0	0.833333333	4.503290913	1.131197942	0.388298535	0	0	0	2	0	2	2	0	2	2	2	2	0	2	0	2	43.09
152.1313485	136.006148	11	2	2	0.666666667	8.466432015	3.178900763	1.686844035	0	0	0	1	0	0	0	0	1	2	1	1	0	0	0	1	24.39
153.070736	140.9768356	10	2	2	0.25	7.714058273	3.699201815	1.795028405	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	1	26.02
153.1153641	137.9979886	11	2	3	0.555555556	8.496153846	4.313631634	2.170450329	0	0	0	2	0	0	1	0	1	2	2	1	0	0	0	2	35.25
239.0309615	224.9214111	13	2	0	0.454545455	9.224214805	3.805306833	1.943673541	1	1	0	1	0	0	1	0	1	1	2	2	0	0	0	1	26.02
153.1153641	137.9979886	11	2	2	0.555555556	8.496153846	3.693829361	2.170450329	0	0	0	2	0	0	1	0	1	2	3	1	0	0	0	2	46.25
201.060135	191.9897097	14	5	2	0.222222222	10.58993605	4.146755826	1.875913289	1	1	0	0	0	0	0	0	0	3	2	1	0	0	0	0	52.32
192.9861328	186.9391826	11	4	1	0.142857143	8.78354537	3.390937135	1.64043057	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
172.0403406	162.9699153	11	4	2	0.285714286	8.298039216	3.550321396	2.365244991	0	1	0	0	0	0	0	1	0	3	2	1	0	0	0	0	52.96
118.0906266	107.0045512	8	3	1	1	5.977388535	1.669419965	0.833360838	0	0	0	0	0	0	0	0	1	2	2	1	1	1	0	0	29.26
118.0906266	107.0045512	8	3	2	1	5.977388535	2.416183102	1.168906751	0	0	0	0	0	0	0	0	1	2	2	1	1	1	0	0	29.26
122.0843983	112.006148	9	2	1	0.428571429	5.205794477	1.461728395	0.637358223	0	0	0	1	0	1	2	0	2	2	4	2	0	1	0	1	52.04
251.0688618	237.9671363	16	5	2	0.454545455	13.3255308	4.26015088	2.682086384	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	1	26.02
229.1078341	214.9982837	16	4	1	0.5	11.4552555	3.003941187	1.610412686	1	1	0	1	0	1	1	0	1	1	2	2	0	1	0	1	26.02
235.0984123	221.9966869	16	5	2	0.454545455	12.96711409	4.049472173	2.524521496	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	1	26.02
159.1047994	146.003074	12	1	2	0.272727273	7.562989055	2.757024742	0.977896444	1	1	0	1	0	0	1	0	1	1	1	2	0	0	0	1	12.03
173.1204495	158.003074	13	1	3	0.333333333	8.51523239	3.346339286	1.399124209	1	1	0	1	0	0	1	0	1	1	1	2	0	0	0	1	12.03
175.1360995	158.003074	13	1	3	0.5	8.763953707	3.149489421	1.374636532	1	1	0	0	0	1	1	0	1	1	1	2	0	1	0	0	12.03
175.1360995	158.003074	13	1	3	0.5	8.763953707	3.149489421	1.48598941	1	1	0	0	0	1	1	0	1	1	1	2	0	1	0	0	12.03
187.1360995	170.003074	14	1	2	0.538461538	8.485285194	2.401150843	1.191749938	1	1	0	0	0	2	2	0	2	1	2	3	0	2	0	0	26.02
287.0170974	272.907547	13	2	3	0.454545455	9.464452703	3.576174833	1.885001132	1	1	0	0	0	1	1	0	1	1	1	2	0	1	0	0	12.03
181.0902922	168.9963918	13	3	3	0.3	9.864889643	4.14078301	2.124003452	1	1	0	1	0	0	0	0	0	2	2	1	0	0	0	0	43.09
175.1360995	158.003074	13	1	3	0.5	8.763953707	3.149489421	1.48598941	1	1	0	0	0	1	1	0	1	1	1	2	0	1	0	0	12.03
175.1360995	158.003074	13	1	3	0.5	8.763953707	3.149489421	1.611441607	1	1	0	0	0	1	1	0	1	1	1	2	0	1	0	0	12.03
171.1081705	153.975145	11	2	0	1	7.933481797	3.359310173	1.726000297	0	0	0	1	0	0	0	0	2	1	1	2	2	2	1	1	12.03
157.0925205	141.975145	10	2	0	1	6.986068142	2.742845512	1.190888853	0	0	0	0	0	0	0	0	2	1	1	2	2	2	1	0	12.03
129.0612204	117.975145	8	2	0	1	5.123142262	1.642933498	0.593778223	0	0	0	1	0	0	0	0	2	1	1	2	2	2	1	1	12.03
171.1081705	153.975145	11	2	0	1	7.933481797	3.359310173	1.726000297	0	0	0	0	0	1	1	0	2	1	1	2	1	2	1	0	12.03
155.1310142	137.9979886	11	2	0	1	7.562989055	3.114262771	1.568134708	0	0	0	1	0	0	0	0	2	2	1	2	2	2	1	1	21.26
157.0925205	141.975145	10	2	0	1	6.986068142	2.742845512	1.190888853	0	0	0	0	0	0	0	0	2	1	1	2	2	2	1	0	12.03
171.1081705	153.975145	11	2	0	1	7.933481797	3.359310173	1.726000297	0	0	0	1	0	0	0	0	2	1	1	2	2	2	1	1	12.03
157.0925205	141.975145	10	2	0	1	6.986068142	3.139586558	1.324521734	0	0	0	2	0	0	0	0	2	1	1	2	2	2	0	2	12.03
157.0925205	141.975145	10	2	0	1	6.986068142	3.139586558	1.324521734	0	0	0	2	0	0	0	0	2	1	1	2	2	2	0	2	12.03
